Unnamed: 0,Make,Model,Variant,Displacement,Cylinders,Valves_Per_Cylinder,Drivetrain,Engine_Location,Fuel_System,Fuel_Tank_Capacity,Fuel_Type,Body_Type,Doors,ARAI_Certified_Mileage,ARAI_Certified_Mileage_for_CNG,Gears,Ground_Clearance,Front_Brakes,Rear_Brakes,Front_Suspension,Rear_Suspension,Rear_Track,Power_Steering,Power_Windows,Power_Seats,Keyless_Entry,Power,Torque,Seating_Capacity,Seats_Material,Type,Start_/_Stop_Button,Audiosystem,Basic_Warranty,Bluetooth,Boot-lid_Opener,Boot_Space,Central_Locking,Child_Safety_Locks,Distance_to_Empty,Engine_Malfunction_Light,Extended_Warranty,FM_Radio,Fuel-lid_Opener,Fuel_Gauge,Handbrake,Instrument_Console,Low_Fuel_Warning,Multifunction_Display,Sun_Visor,Third_Row_AC_Vents,Auto-Dimming_Rear-View_Mirror,Gear_Indicator,Engine_Immobilizer,Seat_Back_Pockets,ABS_(Anti-lock_Braking_System),Airbags,Door_Ajar_Warning,EBD_(Electronic_Brake-force_Distribution),Fasten_Seat_Belt_Warning,Gear_Shift_Reminder,Number_of_Airbags,Parking_Assistance,Key_Off_Reminder,Infotainment_Screen,Multifunction_Steering_Wheel,EBA_(Electronic_Brake_Assist),Seat_Height_Adjustment,Navigation_System,Second_Row_AC_Vents,ESP_(Electronic_Stability_Program),Turbocharger,ISOFIX_(Child-Seat_Mount),Rain_Sensing_Wipers,Paddle_Shifters,Leather_Wrapped_Steering,price
810,Maruti Suzuki,Mercedes-Benz V-Class,Exclusive Lwb,2143,4,4.0,RWD (Rear Wheel Drive),"Front, Transverse",Injection,93.0,Diesel,MUV,5,3.977853492333897,,7,200.0,Ventilated Disc,Ventilated Disc,adaptive air suspesion,adaptive air suspesion,1540 ,Electric_Power_Steering,All_Power_Windows,1,Smart Key,160.77,380,6,Leather,Automatic,1,CD Player with USB & Aux-in,2 years / Unlimited Kms,1,Remote_Internal_Boot_lid,350.0,1,1,1,1,"3rd/4th year/up to 80,000 Kms (whichever comes first)",1,"Internal, With Remote",Yes,Automatic,Digital,1,1,Driver_Front_sun_Visor,Yes,0,1,1,1,1,"Curtain airbags, Driver frontal airbag, Front passenger frontal airbag",1,1,1,1,6,Front & rear sensors with 360 degree view,1,Touch Sensitive_Parking_Assistance,1,1,Manual Adjustment,1,1,1,1,1,1,1,1,114660
811,Maruti Suzuki,Mercedes-Benz V-Class,Elite,1950,4,4.0,RWD (Rear Wheel Drive),"Front, Transverse",Injection,70.0,Diesel,MPV,5,3.977853492333897,,9,200.0,Ventilated Disc,Ventilated Disc,adaptive air suspesion,adaptive air suspesion,1646 ,Electro_Hydraulic_Steering,All_Power_Windows,"Yes, with memory",Smart Key,160.77,380,6,Leather,Automatic,1,DVD Player with USB & Aux-in,2 years / Unlimited Kms,1,With Remote,350.0,1,1,1,1,"3rd/4th year/up to 80,000 Kms (whichever comes first)",1,With Remote,Digital,Automatic,Digital,1,1,Driver_Front_sun_Visor,Yes,1,1,0,0,1,"Driver curtain airbag, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Rear passenger side airbags, Drive side airbag, Front passenger curtain airbag, Front passenger pelvic airbag, Driver pelvic airbag",1,1,1,1,10,Front & rear sensors with 360 degree view,1,Touch Sensitive_Parking_Assistance,1,1,Electric Adjustment with Memory,1,1,1,1,1,1,1,1,154000
812,Audi,Q7,45 Tdi Premium Plus,2967,6,4.0,AWD (All Wheel Drive),"Front, Transverse",Injection,75.0,Diesel,SUV,5,14.75,,8,200.0,Ventilated Disc,Ventilated Disc,adaptive air suspesion,adaptive air suspesion,1691 ,Electric_Power_Steering,All_Power_Windows,1,Smart Key,245.59,600,7,Leather,Automatic,1,CD/MP3/DVD Player with USB & Aux-in,2 years / Unlimited Kms,1,Remote_Internal_Boot_lid,295.0,1,1,1,1,3rd/4th year( regardless of its mileage),1,Internal,Digital,Automatic,Analog + Digital,1,1,Driver_Front_sun_Visor,Yes,0,1,1,1,1,"Driver head airbag, Drive side airbag, Rear passenger head airbags, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Rear passenger side airbags",1,1,1,1,8,Front and rear sensors with camera,1,Touch Sensitive_Parking_Assistance,1,1,Electric Adjustment with Memory,1,1,1,1,1,1,1,1,101101
813,Audi,Q7,45 Tdi Technology Pack,2967,6,4.0,AWD (All Wheel Drive),"Front, Transverse",Injection,75.0,Diesel,SUV,5,14.75,,8,200.0,Ventilated Disc,Ventilated Disc,adaptive air suspesion,adaptive air suspesion,1691 ,Electric_Power_Steering,All_Power_Windows,1,Smart Key,245.59,600,7,Leather,Automatic,1,CD/MP3/DVD Player with USB & Aux-in,2 years / Unlimited Kms,1,Remote_Internal_Boot_lid,295.0,1,1,1,1,3rd/4th year( regardless of its mileage),1,Internal,Digital,Automatic,Analog + Digital,1,1,Driver_Front_sun_Visor,Yes,0,1,1,1,1,"Driver head airbag, Drive side airbag, Rear passenger head airbags, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Rear passenger side airbags",1,1,1,1,8,Front and rear sensors with camera,1,Touch Sensitive_Parking_Assistance,1,1,Electric Adjustment with Memory,1,1,1,1,1,1,1,1,112301
814,Audi,Q7,40 Tfsi Quattro Premium Plus,1984,6,4.0,AWD (All Wheel Drive),"Front, Longitudinal",Injection,75.0,Petrol,SUV,5,11.68,,8,200.0,Ventilated Disc,Ventilated Disc,adaptive air suspesion,adaptive air suspesion,1691 ,Electric_Power_Steering,All_Power_Windows,1,Smart Key,248.55,370,7,Leather,Automatic,1,CD/MP3/DVD Player with USB & Aux-in,2 years / Unlimited Kms,1,Remote_Internal_Boot_lid,295.0,1,1,1,1,3rd/4th year( regardless of its mileage),1,Internal,Digital,Automatic,Analog + Digital,1,1,Driver_Front_sun_Visor,Yes,0,1,1,1,1,"Driver head airbag, Drive side airbag, Rear passenger head airbags, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Rear passenger side airbags",1,1,1,1,8,Front & rear sensors with 360 degree view,1,Touch Sensitive_Parking_Assistance,1,1,Electric Adjustment with Memory,1,1,1,0,1,1,1,1,96901
815,Audi,Q7,40 Tfsi Quattro Technology Pack,1984,6,4.0,AWD (All Wheel Drive),"Front, Longitudinal",Injection,75.0,Petrol,SUV,5,3.977853492333897,,8,200.0,Ventilated Disc,Ventilated Disc,adaptive air suspesion,adaptive air suspesion,1691 ,Electric_Power_Steering,All_Power_Windows,1,Smart Key,248.55,370,7,Leather,Automatic,1,CD/MP3/DVD Player with USB & Aux-in,2 years / Unlimited Kms,1,Remote_Internal_Boot_lid,295.0,1,1,1,1,3rd/4th year( regardless of its mileage),1,Internal,Digital,Automatic,Analog + Digital,1,1,Driver_Front_sun_Visor,Yes,0,1,1,1,1,"Driver head airbag, Drive side airbag, Rear passenger head airbags, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Rear passenger side airbags",1,1,1,1,8,"Front and rear sensors with camera, Front & rear sensors with 360 degree view",1,Touch Sensitive_Parking_Assistance,1,1,Electric Adjustment with Memory,1,1,1,1,1,1,1,1,106701
816,Audi,Q7,45 Tdi Black Styling,2967,6,4.0,AWD (All Wheel Drive),"Front, Transverse",Injection,75.0,Diesel,SUV,5,14.75,,8,200.0,Ventilated Disc,Ventilated Disc,adaptive air suspesion,adaptive air suspesion,1691 ,Electric_Power_Steering,All_Power_Windows,1,Smart Key,245.59,600,7,Leather,Automatic,1,CD/MP3/DVD Player with USB & Aux-in,2 years / Unlimited Kms,1,Remote_Internal_Boot_lid,295.0,1,1,1,1,3rd/4th year( regardless of its mileage),1,Internal,Digital,Automatic,Analog + Digital,1,1,Driver_Front_sun_Visor,Yes,1,1,1,1,1,"Driver head airbag, Drive side airbag, Rear passenger head airbags, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Rear passenger side airbags",1,1,1,1,8,Front and rear sensors with camera,1,Touch Sensitive_Parking_Assistance,1,1,Electric Adjustment with Memory,1,1,1,1,1,1,1,1,113561
817,Audi,Q7,40 Tfsi Quattro Black Styling,1984,6,4.0,AWD (All Wheel Drive),"Front, Longitudinal",Injection,75.0,Petrol,SUV,5,3.977853492333897,,8,200.0,Ventilated Disc,Ventilated Disc,adaptive air suspesion,adaptive air suspesion,1691 ,Electric_Power_Steering,All_Power_Windows,1,Smart Key,248.55,370,7,Leather,Automatic,1,CD/MP3/DVD Player with USB & Aux-in,2 years / Unlimited Kms,1,Remote_Internal_Boot_lid,295.0,1,1,1,1,3rd/4th year( regardless of its mileage),1,Internal,Digital,Automatic,Analog + Digital,1,1,Driver_Front_sun_Visor,Yes,1,1,1,1,1,"Driver head airbag, Drive side airbag, Rear passenger head airbags, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Rear passenger side airbags",1,1,1,1,8,"Front and rear sensors with camera, Front & rear sensors with 360 degree view",1,Touch Sensitive_Parking_Assistance,1,1,Electric Adjustment with Memory,1,1,1,1,1,1,1,1,107961
818,Land Rover Rover,Range Evoque Convertible,2.0 Hse Dynamic,1998,4,4.0,4WD,"Front, Longitudinal",Injection,45.0,Petrol,Convertible,5,15.7,,9,155.0,Ventilated Disc,Ventilated Disc,MacPherson Strut,Multi - link,1629 ,Electric_Power_Steering,All_Power_Windows,"Yes, with memory",Smart Key,236.72,340,4,Leather,Automatic,1,CD Player with USB & Aux-in,"3 Years/1,00,000 Kms (Whichever comes earlier)",1,Remote_Internal_Boot_lid,251.0,1,1,1,1,"12/24 months /2,00,000 Kms (Whichever comes earlier)",1,Internal,Digital,Automatic,Analog + Digital,1,1,Driver_Front_sun_Visor,Not Applicable,0,1,1,1,1,"Front passenger curtain airbag, Driver curtain airbag, Rear passenger curtain airbags, Driver frontal airbag, Front passenger frontal airbag, Driver knee airbag",1,1,1,1,7,Front & rear sensors with 360 degree view,1,Touch Sensitive_Parking_Assistance,1,1,Electric Adjustment with Memory,1,1,1,1,1,1,1,1,97341
819,Land Rover Rover,Range Velar,2.0 Diesel R-Dynamic S,1999,4,4.0,4WD,"Front, Longitudinal",Injection,45.0,Diesel,SUV,5,15.7,,9,155.0,Ventilated Disc,Ventilated Disc,MacPherson Strut,Multi - link,1540 ,Electric_Power_Steering,All_Power_Windows,1,Smart Key,176.55,430,5,Leather,Automatic,1,CD/MP3/DVD Player with USB & Aux-in,"3 Years/1,00,000 Kms (Whichever comes earlier)",1,Remote_Internal_Boot_lid,350.0,1,1,1,1,"12/24 months /2,00,000 Kms (Whichever comes earlier)",1,Internal,Digital,Automatic,Analog + Digital,1,1,Driver_Front_sun_Visor,Not Applicable,0,1,1,1,1,"Driver frontal airbag, Front passenger frontal airbag, Front passenger curtain airbag, Rear passenger head airbags",1,1,1,1,6,Rear sensors with camera,1,Touch Sensitive_Parking_Assistance,1,1,Manual Adjustment,0,0,1,1,1,1,1,1,101455
820,Land Rover Rover,Range Velar,2.0 Petrol R-Dynamic S,1997,4,4.0,4WD,"Front, Transverse",Injection,65.0,Petrol,SUV,5,12.63,,9,155.0,Ventilated Disc,Ventilated Disc,McPherson,Integral Coil Spring,1540 ,Electric_Power_Steering,All_Power_Windows,1,Smart Key,246.58,365,5,Leather,Automatic,1,CD Player with USB & Aux-in,3 Years / 100000 km (whichever comes first),1,Remote_Internal_Boot_lid,350.0,1,1,1,1,"3rd/4th year/up to 80,000 Kms (whichever comes first)",1,Internal,Digital,Automatic,Analog + Digital,1,1,Driver_Front_sun_Visor,,0,1,1,0,1,"Curtain airbags, Driver frontal airbag, Front passenger frontal airbag, Drive side airbag, Rear passenger head airbags",1,1,1,1,6,Rear sensors with camera,0,Touch Sensitive_Parking_Assistance,1,1,Manual Adjustment,1,1,1,1,1,1,0,1,101455
821,Maruti Suzuki,Mercedes-Benz E-Class All Terrain,E 220D,1950,6,4.0,RWD (Rear Wheel Drive),"Front, Longitudinal",Injection,80.0,Diesel,SUV,4,12.06,,5,155.0,Ventilated Disc,Ventilated Disc,"McPhersons axle with coil spring Coil springs, twin-tube gas-filled with SDD/coil springs",Multi link independent suspensions with coil spring Single-tube gas-filled with SDD,1597 ,Electric_Power_Steering,All_Power_Windows,"Yes, with memory",Smart Key,191.35,400,5,Leather,Automatic,1,CD/MP3/DVD Player with USB & Aux-in,3 years / Unlimited Kms,1,Internal_Boot_lid,540.0,1,1,1,1,4th year /with (absolutely no mileage restriction),1,Internal,Analog,Manual,Analog,1,1,Driver_Front_sun_Visor,Not Applicable,0,1,1,1,1,"Curtain airbags, Driver frontal airbag, Front passenger frontal airbag, Drive side airbag, Front passenger side airbag, Driver knee airbag",1,1,1,1,7,Front & rear sensors with 360 degree view,1,Touch Sensitive_Parking_Assistance,1,1,Semi Automatic Adjustment,1,1,1,1,0,1,1,1,105000
822,Volvo,Xc90,D5 Inscription,1969,4,4.0,AWD (All Wheel Drive),"Front, Longitudinal",Injection,68.0,Diesel,SUV,5,17.2,,8,218.0,Ventilated Disc,Ventilated Disc,"4-link air suspension, anti-dive, automatic level control & stabilizer",5Link Suspension with coil spring,1671 ,Electro_Hydraulic_Steering,All_Power_Windows,Power seats,Smart Key,221.92,470,7,Leather,Automatic,1,CD/MP3/DVD Player with USB & Aux-in,2 years / Unlimited Kms,1,Internal_Boot_lid,530.0,1,1,1,1,"3rd/4th year/up to 80,000 Kms (whichever comes first)",1,Internal,Digital,Manual,Analog + Digital,1,1,Driver_Front_sun_Visor,Yes,0,1,1,0,1,"Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag",1,1,1,1,6,Front & rear sensors with 360 degree view,1,Yes,1,1,Electric Adjustment with Memory,1,1,1,0,1,1,0,1,123060
823,Volvo,Xc90,D5 Momentum,1969,4,4.0,AWD (All Wheel Drive),"Front, Longitudinal",Injection,68.0,Diesel,SUV,5,17.2,,8,218.0,Ventilated Disc,Ventilated Disc,"2WD Independent, Coil Spring, Anti Roll Bar 4WD Independent, Torsion bar",Active multi-link independent rear suspension with anti-roll bar,1671 ,Electro_Hydraulic_Steering,All_Power_Windows,"Yes, with memory",Remote,221.92,470,7,Leather,Automatic,1,CD/MP3/DVD Player with USB & Aux-in,2 years / Unlimited Kms,1,Remote_Internal_Boot_lid,530.0,1,1,1,1,"3rd/4th year/up to 80,000 Kms (whichever comes first)",1,Internal,Digital,Manual,Analog + Digital,1,1,Driver_Front_sun_Visor,Yes,0,1,1,1,1,"Curtain airbags, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag",1,1,1,1,6,Front & rear sensors with 360 degree view,1,Yes,1,1,Electric Adjustment,1,1,1,0,1,1,0,1,113260
824,Volvo,Xc90,T8 Excellence,1969,4,4.0,AWD (All Wheel Drive),"Front, Longitudinal",Injection,68.0,Hybrid,SUV,5,3.977853492333897,,8,218.0,Ventilated Disc,Ventilated Disc,"2WD Independent, Coil Spring, Anti Roll Bar 4WD Independent, Torsion bar",Active multi-link independent rear suspension with anti-roll bar,1671 ,Electro_Hydraulic_Steering,All_Power_Windows,"Yes, with memory",Remote,401.43,640,4,Leather,Automatic,1,CD/MP3/DVD Player with USB & Aux-in,2 years / Unlimited Kms,1,Remote_Internal_Boot_lid,530.0,1,1,1,1,"3rd/4th year/up to 80,000 Kms (whichever comes first)",1,Internal,Digital,Manual,Analog + Digital,1,1,Driver_Front_sun_Visor,Not Applicable,0,1,1,1,1,"Curtain airbags, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag",1,1,1,1,6,Front & rear sensors with 360 degree view,1,Yes,1,1,Electric Adjustment,1,1,1,0,1,1,0,1,183736
825,Volvo,Xc90,T8 Inscription,1969,4,4.0,AWD (All Wheel Drive),"Front, Longitudinal",Injection,68.0,Hybrid,SUV,5,17.2,,8,238.0,Ventilated Disc,Ventilated Disc,"4-link air suspension, anti-dive, automatic level control & stabilizer",5Link Suspension with coil spring,1671 ,Electro_Hydraulic_Steering,All_Power_Windows,Power seats,Smart Key,315.62,240,7,Leather,Automatic,1,CD/MP3/DVD Player with USB & Aux-in,2 years / Unlimited Kms,1,Internal_Boot_lid,300.0,1,1,1,1,"3rd/4th year/up to 80,000 Kms (whichever comes first)",1,Internal,Digital,Manual,Analog + Digital,1,1,Driver_Front_sun_Visor,Yes,0,1,1,0,1,"Driver head airbag, Front passenger head airbag, Drive side airbag, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Rear passenger side airbags",1,1,1,1,7,Front & rear sensors with 360 degree view,1,Yes,1,1,Electric Adjustment with Memory,1,1,1,0,1,1,0,1,135310
826,Volvo,Xc90,D5 R-Design,1969,4,4.0,AWD (All Wheel Drive),"Front, Longitudinal",Injection,68.0,Diesel,SUV,5,17.2,,8,218.0,Ventilated Disc,Ventilated Disc,"4-link air suspension, anti-dive, automatic level control & stabilizer",5Link Suspension with coil spring,1671 ,Electro_Hydraulic_Steering,All_Power_Windows,Power seats,Smart Key,231.79,480,7,Leather,Automatic,1,CD/MP3/DVD Player with USB & Aux-in,2 years / Unlimited Kms,1,Internal_Boot_lid,530.0,1,1,1,1,"3rd/4th year/up to 80,000 Kms (whichever comes first)",1,Internal,Digital,Manual,Analog + Digital,1,1,Driver_Front_sun_Visor,Yes,0,1,1,0,1,"Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag",1,1,1,1,6,Front & rear sensors with 360 degree view,1,Yes,1,1,Electric Adjustment with Memory,1,1,1,0,1,1,0,1,118881
827,Land Rover Rover,Range Sport,5.0L V8 Svr Petrol,4999,8,4.0,4WD,"Front, Transverse",Injection,45.0,Petrol,SUV,5,3.977853492333897,,5,295.5,Ventilated Disc,Ventilated Disc,Air suspension,Air suspension,1686.4 ,Electric_Power_Steering,All_Power_Windows,1,Smart Key,559.24,700,5,Leather,Automatic,1,CD/MP3/DVD Player with USB & Aux-in,2 years / Unlimited Kms,1,Internal_Boot_lid,350.0,1,1,1,1,"3rd/4th year/up to 80,000 Kms (whichever comes first)",1,Internal,Yes,Manual,Analog + Digital,1,1,Driver_Front_sun_Visor,,0,1,1,1,1,"Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Rear passenger side airbags",1,1,0,1,3,Front and rear sensors with camera,1,Touch Sensitive_Parking_Assistance,1,1,Electric Adjustment,1,0,1,0,1,1,1,1,287249
828,Land Rover Rover,Range Sport,2.0L S Petrol,1997,8,3.977853492333901,4WD,"Front, Longitudinal",Injection,105.0,Petrol,SUV,5,3.977853492333897,,8,295.5,Ventilated Disc,Ventilated Disc,Electronic Cross Linked Air Suspension (with Variable Ride Height),Electronic Cross Linked Air Suspension (with Variable Ride Height),1686 ,Electric_Power_Steering,All_Power_Windows,1,Remote,291.95,400,7,Leather,Automatic,0,CD/MP3/DVD Player with USB & Aux-in,"3 Years/1,00,000 Kms (Whichever comes earlier)",1,Internal_Boot_lid,350.0,1,1,1,1,"12/24 months /2,00,000 Kms (Whichever comes earlier)",1,Internal,Digital,Automatic,Analog + Digital,1,1,Driver_Front_sun_Visor,,1,1,1,0,1,"Driver head airbag, Front passenger head airbag, Drive side airbag, Front passenger pelvic airbag, Driver frontal airbag, Driver pelvic airbag, Front passenger frontal airbag, Front passenger side airbag",1,1,1,0,8,Front and rear sensors with camera,1,Yes,1,1,Electric Adjustment with Memory,1,1,1,1,1,1,0,1,121388
829,Land Rover Rover,Range Sport,2.0L Se Petrol,1997,8,3.977853492333901,4WD,"Front, Longitudinal",Injection,105.0,Petrol,SUV,5,3.977853492333897,,8,295.5,Ventilated Disc,Ventilated Disc,Electronic Cross Linked Air Suspension (with Variable Ride Height),Electronic Cross Linked Air Suspension (with Variable Ride Height),1686 ,Electric_Power_Steering,All_Power_Windows,1,Remote,291.95,400,7,Leather,Automatic,0,CD/MP3/DVD Player with USB & Aux-in,"3 Years/1,00,000 Kms (Whichever comes earlier)",1,Internal_Boot_lid,350.0,1,1,1,1,"12/24 months /2,00,000 Kms (Whichever comes earlier)",1,Internal,Digital,Automatic,Analog + Digital,1,1,Driver_Front_sun_Visor,,1,1,1,0,1,"Driver head airbag, Front passenger head airbag, Drive side airbag, Front passenger pelvic airbag, Driver frontal airbag, Driver pelvic airbag, Front passenger frontal airbag, Front passenger side airbag",1,1,1,0,8,Front and rear sensors with camera,1,Yes,1,1,Electric Adjustment with Memory,1,1,1,1,1,1,0,1,132274
830,Land Rover Rover,Range Sport,3.0L V6 Se Petrol,2995,6,4.0,4WD,"Front, Longitudinal",Injection,85.0,Petrol,SUV,5,3.977853492333897,,8,295.5,Ventilated Disc,Ventilated Disc,Air suspension,Air suspension,1686 ,Electric_Power_Steering,All_Power_Windows,1,Smart Key,330.42,450,7,Leather,Automatic,0,CD/MP3/DVD Player with USB & Aux-in,"3 Years/1,00,000 Kms (Whichever comes earlier)",1,Internal_Boot_lid,909.0,1,1,1,1,"12/24 months /2,00,000 Kms (Whichever comes earlier)",1,Internal,Digital,Automatic,Analog + Digital,1,1,Driver_Front_sun_Visor,Not Applicable,0,1,1,0,1,"Driver head airbag, Front passenger head airbag, Drive side airbag, Front passenger pelvic airbag, Driver pelvic airbag, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag",1,1,1,0,8,Front and rear sensors with camera,1,Touch Sensitive_Parking_Assistance,1,1,Electric Adjustment,1,1,1,1,1,1,0,1,160676
831,Land Rover Rover,Range Sport,2.0L Hse Petrol,1997,8,3.977853492333901,4WD,"Front, Longitudinal",Injection,105.0,Petrol,SUV,5,3.977853492333897,,8,295.5,Ventilated Disc,Ventilated Disc,Electronic Cross Linked Air Suspension (with Variable Ride Height),Electronic Cross Linked Air Suspension (with Variable Ride Height),1683 ,Electric_Power_Steering,All_Power_Windows,1,Remote,291.95,400,7,Leather,Automatic,0,CD/MP3/DVD Player with USB & Aux-in,"3 Years/1,00,000 Kms (Whichever comes earlier)",1,Internal_Boot_lid,350.0,1,1,1,1,"12/24 months /2,00,000 Kms (Whichever comes earlier)",1,Internal,Digital,Automatic,Analog + Digital,1,1,Driver_Front_sun_Visor,,1,1,1,0,1,"Driver head airbag, Front passenger head airbag, Drive side airbag, Front passenger pelvic airbag, Driver pelvic airbag, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag",1,1,1,0,8,Front and rear sensors with camera,1,Yes,1,1,Electric Adjustment with Memory,1,1,1,1,1,1,0,1,218400
832,Land Rover Rover,Range Sport,3.0L V6 Hse Petrol,2995,6,4.0,4WD,"Front, Longitudinal",Injection,85.0,Petrol,SUV,5,3.977853492333897,,8,295.5,Ventilated Disc,Ventilated Disc,Air suspension,Air suspension,1686 ,Electric_Power_Steering,All_Power_Windows,1,Smart Key,330.42,450,7,Leather,Automatic,0,CD/MP3/DVD Player with USB & Aux-in,"3 Years/1,00,000 Kms (Whichever comes earlier)",1,Internal_Boot_lid,909.0,1,1,1,1,"12/24 months /2,00,000 Kms (Whichever comes earlier)",1,Internal,Digital,Automatic,Analog + Digital,1,1,Driver_Front_sun_Visor,Not Applicable,0,1,1,0,1,"Driver head airbag, Front passenger head airbag, Drive side airbag, Front passenger pelvic airbag, Driver pelvic airbag, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag",1,1,1,0,8,Rear sensors,1,Touch Sensitive_Parking_Assistance,1,1,Electric Adjustment,1,1,1,1,1,1,0,1,185202
833,Land Rover Rover,Range Sport,5.0L V8 Autobiography Dynamic Petrol,4999,8,4.0,4WD,"Front, Transverse",Injection,45.0,Petrol,SUV,5,3.977853492333897,,5,172.0,Ventilated Disc,Ventilated Disc,Air suspension,Air suspension,1686.4 ,Electric_Power_Steering,All_Power_Windows,1,Smart Key,510.91,625,5,Leather,Automatic,1,CD/MP3/DVD Player with USB & Aux-in,2 years / Unlimited Kms,1,Internal_Boot_lid,350.0,1,1,1,1,"3rd/4th year/up to 80,000 Kms (whichever comes first)",1,Internal,Yes,Manual,Analog + Digital,1,1,Driver_Front_sun_Visor,,0,1,1,1,1,"Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Rear passenger side airbags",1,1,1,1,8,Front and rear sensors with camera,1,Touch Sensitive_Parking_Assistance,1,1,Electric Adjustment,1,1,1,0,1,1,1,1,251163
